"GeneID","GeneName","Cluster","Order","Na_REG","NaCl (130mM)","NaNO3 (130mM)","KCl (130mM)","Sorbitol (260mM)","ABA (25uM)","NaCl (130mM)_padj","NaNO3 (130mM)_padj","KCl (130mM)_padj","Sorbitol (260mM)_padj","ABA (25uM)_padj"
"AT5G57800","CER3/FLP1",2,4779,"NSS",0.845035457980866,0.698815278024468,0.891556964428907,0.664213974921422,1.44038676375424,2.34668493435505e-19,3.7869885398452e-14,4.89991943901677e-21,1.22194576460696e-12,2.27033398134308e-53
"AT5G57810","TET15",2,5010,"NSS",1.16995627341331,0.849217721161765,1.70511693643104,0.935482135701477,2.75244530293985,2.92002274461129e-13,6.79907585476716e-11,3.98087965426281e-18,1.720510821046e-11,1.78444836410795e-29
"AT5G58320","NET4A",1,3431,"NSS",0.57975639283986,0.468133865948223,0.767111853500954,0.746406095981387,0.839762093931872,8.13307304367804e-07,5.43964033463621e-05,1.18008797586373e-10,3.05600763559877e-10,1.61311266799672e-12
"AT5G58330","AT5G58330",2,4648,"NSS",1.06950423583473,0.885571657701333,0.737151356550731,0.754902028568308,0.359556004054643,3.85005776830786e-19,5.48990272430618e-14,4.64820502523955e-10,1.36109436384554e-10,0.00105852788041107
"AT5G58350","WNK4",1,4422,"NSS",0.234405858493443,0.228878019528839,0.595847732507326,0.551248637777556,0.176514161737849,0.114374155016304,0.131037093170165,0.00020664624716537,0.000644659711309715,0.226699142835568
"AT5G58360","OFP3",5,1728,"NSS",-1.43891931416951,-1.38196988789754,-1.03004861925408,-1.6420809233101,-1.91267830934672,1.17055756510199e-13,2.51194866321805e-14,2.61854032613619e-09,2.11130064727814e-17,4.93236972759694e-18
"AT5G58490","AT5G58490",1,2878,"NSS",0.716026740779781,0.574170521718361,0.595584379343222,0.416451661695442,0.328236056624921,2.41282656114047e-22,3.49514453668713e-15,1.85431289579196e-15,3.16052600348577e-08,1.12679398939703e-05
"AT5G58500","LSH5",2,4676,"NSS",0.957831353947609,0.563691572721155,0.542015825874096,0.732403198060558,0.367411111705198,3.0893603985121e-10,6.37050058682928e-05,0.000208616733853399,7.3843490025383e-07,0.00589573516787773
"AT5G58540","AT5G58540",3,1092,"NSS",-0.738506645759865,-0.493039048115621,-0.404818774501693,-0.0701981207772073,-0.83623584242075,2.58007881714499e-05,0.00263293390329106,0.0166695407255591,0.508549888231893,2.33013441922395e-06
"AT5G58550","EOL2",3,1114,"NSS",-0.510481356448,-0.135651458754132,-0.149571142041448,-0.280496059448993,-0.316688709008151,5.64316191244414e-07,0.213665209489708,0.181860051645563,0.00917029896700946,0.00201416993421202
"AT5G58570","AT5G58570",3,744,"NSS",-0.0719602369339607,-0.561550918537734,-0.534653051454427,-0.294798808020354,-0.922180803309113,0.287978723401417,0.0086161856699168,0.0206329488228455,0.0937305287474258,0.000889725339354346
"AT5G58660","AT5G58660",1,2896,"NSS",0.58092901071021,0.521142491950574,0.568197529208821,0.256847456913446,0.64926289483302,1.06878664770534e-05,4.53854540756934e-05,2.38118574293839e-05,0.0522390527230464,6.36756926232308e-07
"AT5G58670","PLC1",1,2971,"NSS",0.747196757127986,0.600160503810231,0.860620840473956,0.413278493922659,1.72527882729089,6.26733776825085e-21,8.60848110653294e-15,1.25119026323028e-26,2.94581495994759e-07,3.00068824291833e-113
"AT5G58690","PLC5",1,3125,"NSS",0.602447122781179,0.39807377746602,0.539341035531431,0.574438003656825,0.873214162771256,1.54021553511883e-08,0.000114268675656974,7.30345782105166e-07,5.60194976368227e-08,3.99613283704228e-17
"AT5G58700","PLC4",2,4804,"NSS",0.93499816101885,0.836276690919142,0.99955182817017,0.7925154924474,0.885255778006988,4.96861232738908e-20,1.20102246355432e-16,2.07752316807143e-22,5.36659690666804e-15,2.87377048974792e-18
"AT5G58750","AT5G58750",5,1641,"NSS",-1.2770662535125,-0.958633204445958,-1.62795184202007,-1.29818488737294,-1.88939705839222,1.6888734573455e-22,2.35150464701666e-16,2.35153769270916e-29,3.35501498687154e-24,1.08765514677323e-39
"AT5G58770","AT5G58770",3,877,"NSS",-0.418689103367947,-0.432576626923021,-0.495768195477698,-0.569098192391787,-0.459376644999753,0.00524324028036956,0.00307033841259024,0.00148228771142979,0.000207680134089306,0.00224068286073085
"AT5G58784","AT5G58784",4,2348,"NSS",-0.826306701894684,-0.616645261356955,-0.782633861696855,-0.652363535709608,-0.687279942013235,1.64903684889021e-08,4.02177050495083e-06,1.67029516387936e-07,3.03119345104206e-06,1.05015311035901e-06
"AT5G58840","SBT4.9",1,2920,"NSS",0.502896803900134,0.380942403514069,1.13775395605469,0.232697704747066,-0.726113521478985,3.96303273557569e-05,7.58538990711744e-05,9.70561752014341e-07,0.000216657839157176,0.0115719585607634
"AT5G58860","CYP86A1",3,118,"NSS",0.0738088980698861,0.0339582686901526,-0.281629243322845,-1.28435229531014,-0.434423508878497,0.910306598598464,0.942266414547171,0.0226947162539367,3.75906135267261e-26,0.000368284001066834
"AT5G58900","AT5G58900",3,515,"NSS",-0.450966552958688,-0.587986223131845,-0.883361013392699,-0.269691903894727,0.0687525596818993,3.59662053010659e-06,5.83800501883365e-10,6.00711238891145e-19,0.00736939048036834,0.830323660768569
"AT5G58910","LAC16",5,1723,"NSS",-1.00657145510491,-1.36809499043085,-1.25410550030322,-1.55502917320591,-0.706286899854958,4.41000971096823e-08,4.52928628721078e-12,5.42671227945309e-10,2.49346486526908e-14,1.02575679588575e-05
"AT5G59010","BSK5",3,589,"NSS",-0.509813344060601,-0.46716284002556,-0.385657040955943,-0.389373485856294,-0.444098524720283,1.64899110724768e-07,7.13300923363558e-07,0.000103844144849185,7.1357133739042e-05,3.49416061071736e-06
"AT5G59060","AT5G59060",1,3987,"NSS",0.829191189202031,0.114001623444101,0.332201735177419,-0.229338413389054,-0.481692905517623,0.0184234115932965,0.288288372074607,0.143337472346561,0.787390243213825,0.888706940162339
"AT5G59070","AT5G59070",1,4038,"NSS",0.610944712249383,0.265865236698279,0.202584825101263,0.0145159745859646,-0.643822247428494,0.00343289158106651,0.216313921608537,0.361592512206637,0.859045977667576,0.0221873957327451
"AT5G59080","AT5G59080",4,2293,"NSS",-1.30064217207973,-0.801026315370268,-1.19655457494272,-0.085144033721234,-1.79504386968211,7.1157809460893e-09,9.98035834290258e-06,7.80545318280279e-08,0.0803983810425902,6.5365155252821e-12
"AT5G59090","SBT4.12",4,2395,"NSS",-1.14002559490146,-0.701393946087019,-0.821851139637852,-0.573859634906471,-1.4047493112698,5.90363637389948e-17,7.82559194486375e-08,7.14919365162424e-10,8.87068425108137e-06,4.9464847043982e-24
"AT5G59190","AT5G59190",1,3861,"NSS",0.0295818047018231,0.830134229702262,-0.390283477965452,-0.401237585895374,1.08386088450732,0.411532093424888,0.023318363809771,0.956474156002936,0.896926779563596,0.0179646968317796
"AT5G59220","SAG113/HAI1",6,4601,"NSS",2.77957132595226,2.46627924095523,3.02994037500928,2.12759450859545,4.83429317531052,1.70786078045697e-112,4.38262674704087e-94,2.14149982691354e-129,4.4207155530767e-75,5.53180648912778e-283
"AT5G59260","LECRK21",4,2199,"NSS",-1.31250909508536,-0.935856925512227,-1.35383830014253,-0.299614485736936,-2.805308137465,1.18047449691375e-08,2.25629467239078e-07,2.01190145848466e-08,0.00132204530446974,2.00240068039104e-08
"AT5G59310","LTP4",1,2962,"NSS",1.07434747016664,0.527261433735457,0.743388442791262,0.380382815557061,1.44012563433449,1.28855253796301e-53,5.22320171215981e-45,3.09102913550173e-48,8.5497921275161e-43,6.92592813691164e-58
"AT5G59320","LTP3",6,4588,"NSS",2.71730156362722,2.10814416257697,2.37952399393273,1.98817356720107,2.91331597615498,5.5242195059745e-90,7.96959539422262e-69,1.78611442197664e-77,1.02714591586813e-65,1.26480673373047e-94
"AT5G59340","WOX2",1,4516,"NSS",0.495515081831528,0.00103664914513815,0.735875284446773,0.0133294164563543,1.16119402656887,0.00162374841810806,0.0113451708537857,0.000624633790627512,0.0146046504859774,0.000169522675317665
"AT5G59360","SMR14",3,576,"NSS",-0.649509146054777,-0.466929223233664,-0.290079408027314,-0.448177452731501,-0.647566422802407,0.00293137808940386,0.0149694920922093,0.0903963921189699,0.0222922982979707,0.00387009357352305
"AT5G59370","ACT4",3,836,"NSS",-0.539339535942071,-0.717096989813861,-0.389894080268666,-0.554592364334948,-0.953143178996235,0.00236410104950815,0.000206088404662265,0.0089846807576308,0.0010467344330683,0.000544004856655061
"AT5G59450","SCL11",4,2329,"NSS",-0.904734468976786,-0.673022900200528,-0.862439695536674,-0.781666361187475,-1.17895326757725,7.85633421943247e-15,2.03772784240562e-09,1.80547093029665e-13,8.94729780664789e-12,1.9533475674168e-23
"AT5G59480","AT5G59480",2,4709,"NSS",0.850005886798349,0.772653548335331,0.738849719105746,0.797312403225215,1.41983696834336,9.97142633969653e-20,6.20728814633338e-17,3.83962470875717e-15,1.14282254405561e-17,7.37988970404329e-52
"AT5G59490","AT5G59490",1,3523,"NSS",0.645425078677327,0.870175675968761,0.298632991689952,0.123760900564669,0.0078858036555633,2.4174885848107e-05,8.83815914666879e-09,0.0461929211042749,0.358616203617817,0.699252856835905
"AT5G59520","ZIP2",4,2179,"NSS",-0.805927706201403,-0.934759989366567,-1.16349922316607,-0.695414543550835,-0.906159029907486,7.55557925097516e-12,2.22949345587135e-15,5.33035253213371e-22,2.32081654518712e-09,1.9688115084307e-14
"AT5G59570","BOA",2,4737,"NSS",0.632034637461466,1.04580016643927,0.958223430407531,0.615692181990175,1.57112139699795,3.04398196808056e-07,9.99706689352726e-17,1.28161561994511e-13,5.05652984400046e-07,2.56167317272669e-33
"AT5G59590","UGT76E2",4,1787,"DOWN",-0.730838346084102,-0.661459571736912,-0.245210716151065,-0.144827967970014,-0.103981447956294,0.00110945365127278,0.00145976229765536,0.175668889116736,0.329730648268641,0.386666934943533
"AT5G59670","AT5G59670",3,907,"NSS",-0.623151936322037,-0.179062858916681,-0.407634548265172,0.047339099580602,-0.0870700937769878,0.026171559280821,0.341774588687616,0.127869176067887,0.773342945790851,0.522012199550213
"AT5G59680","AT5G59680",5,1563,"NSS",-2.53042915073196,-2.09694083599409,-3.20130155907595,-0.804914893776483,-5.59305383277173,4.58717201617379e-60,3.56803542768226e-51,3.25203655118518e-72,1.82369420665232e-13,1.28028062951575e-69
"AT5G59700","AT5G59700",1,2985,"NSS",0.708911702077426,0.46045487430494,0.884299251042499,0.560932114591759,-0.0494728546048419,3.91033564733189e-12,3.94037594808523e-06,8.19302189382942e-18,4.06753397321893e-08,0.97325158741056
"AT5G59720","HSP18.1/HSP18.2",2,5029,"NSS",1.57692974006481,1.5583363893493,1.59011564563679,0.907031787887797,1.82566520307919,3.72060347090437e-38,1.97652591581152e-38,1.60970238737338e-38,1.12982658939244e-26,1.29142481401868e-41
"AT5G59730","ATEXO70H7",4,2231,"NSS",-1.04744570785894,-0.899570008873486,-1.03644773887781,-0.702194654520342,-1.00411089056547,8.53584386578327e-12,1.03816704509393e-09,1.77884133983555e-11,1.01354514429267e-06,5.12542622174237e-11
"AT5G59760","AT5G59760",1,4050,"NSS",0.554463296589611,0.198865633902907,0.23459313707315,0.0775662486842881,-0.22495534745931,0.0137782182503817,0.342791437235793,0.291927412610873,0.656641628842301,0.747320507618462
"AT5G59820","ZAT12/RHL41",3,210,"NSS",-0.00567247979237062,0.0572713571282333,-0.294792295587622,-0.527835162119543,-1.14042672298512,0.724329918277815,0.912813506846753,0.113728760934529,0.00646412675534107,8.78831563043689e-09
"AT5G59845","GASA10",2,5109,"NSS",1.41167811312123,1.49685998104006,1.86433913530577,1.25132651831923,1.78691604052242,1.35494278068876e-23,2.08695442270624e-26,1.90383892038413e-35,1.91783477169835e-20,5.33916209599132e-33
"AT5G59930","AT5G59930",3,1165,"NSS",-0.573971632084967,-0.406353224380598,-0.481451487171276,-0.124303827077146,-1.11464739269422,0.00195579203972949,0.0165140681207723,0.009682634486621,0.344925826035914,4.5512888337472e-08
"AT5G60020","LAC17",2,4809,"NSS",0.879280361702546,0.781335676251386,1.267954528301,0.853072081061627,1.14072061046306,3.61205898939795e-11,1.85867237689834e-09,4.49315764295627e-20,9.33263157908646e-11,9.30278964964224e-17
"AT5G60220","TET4",1,4330,"NSS",-0.725470701762763,0.0561817374767523,0.577508495847221,0.193711994940867,1.54528762614105,0.933079531141613,0.13556267070154,0.0240321853262083,0.0992851888292787,0.00139804643311655
"AT5G60230","SEN2",3,631,"NSS",-0.356947766042719,-0.344225812793327,-0.590696116994683,-0.435947838210422,-0.0721802117619596,0.057159313648699,0.0552221734001415,0.00519907061102845,0.0269094720383971,0.476542282217657
"AT5G60280","LECRK18",4,1925,"NSS",-0.958360781086074,-0.774702704554249,-0.694244820298483,-0.296331672747346,-0.911513981500274,3.93277253788195e-08,1.37207157530144e-06,3.96452911560107e-05,0.0341634152733058,1.26321616805164e-07
"AT5G60290","AT5G60290",3,949,"NSS",-0.638342333207597,-0.144731161685333,0.0665679678233398,0.0552308186590149,0.410522316364962,0.011218279174269,0.477881887555827,0.800793270191542,0.815471919218971,0.964860250387803
"AT5G60450","ARF4",1,3235,"NSS",0.498027960677191,0.525615479835872,0.622946024130997,0.481653712500923,0.80167981161838,1.74720645864026e-07,2.20938819764941e-08,7.19294229802391e-11,4.84455837248941e-07,1.24558509441341e-17
"AT5G60460","AT5G60460",1,4012,"NSS",0.557367287121505,-0.0414036947731952,0.27413372999665,0.104342352773783,-0.191901261971854,0.0236836135815655,0.92987794362114,0.265660736290209,0.637178371797438,0.808101528887477
"AT5G60470","AT5G60470",1,3383,"NSS",0.839519029207939,-0.488454484687268,0.575641942606922,0.00200059639698693,0.342202017396471,0.00756331209964533,0.96997628774753,0.0385490098664512,0.460665034866881,0.140895645192399
"AT5G60490","FLA12",3,839,"NSS",-0.604324648554389,-0.703711388987313,-0.338633619439183,-0.543793208044974,-0.589410587356431,0.000788806654343148,7.16900450868606e-05,0.0377427807519913,0.00201928475522803,0.00104854506313201
"AT5G60520","AT5G60520",1,3698,"UP",0.712112933353313,0.673796008468224,0.0579789203088899,-0.0410938767383931,-1.28791975367632,1.16523571714053e-09,5.97752565632195e-09,0.677318705027617,0.916003247846908,4.32157197026798e-24
"AT5G60610","AT5G60610",1,4381,"NSS",0.0522665699762359,0.252077415289979,0.691079801280746,0.31237018990659,0.235903439628265,0.387445258003308,0.140554184559408,0.00448093516211259,0.11090977504305,0.174781206035947
"AT5G60660","PIP2-4/PIP2F",4,2047,"NSS",-1.08201396457129,-0.340044435048432,-0.540840071812832,0.06362902724277,0.423506611066501,6.73399770282672e-17,0.00922661776465041,3.6298816173641e-05,0.933602328335974,0.00878244448109052
"AT5G60720","AT5G60720",1,4506,"NSS",0.230603446637238,0.158481512380506,0.560230694135704,0.296872417154908,0.550576553159367,0.125519089113316,0.274942911405565,0.000349190771613445,0.0639034041921059,0.000372492812353907
"AT5G60780","NRT2.3",1,3678,"NSS",0.729118310484486,-0.0506187799571677,1.40370491630737,-0.570109361723363,-0.963335877072255,0.0105306188306136,0.164698451515146,0.000928116210628414,0.689447984123014,0.931129936784287
"AT5G60810","RGF1",1,3974,"NSS",0.596036220335645,0.347744930414061,-0.0814503607904456,0.0956860517972243,-0.21298004106651,0.0327674324989113,0.174572050574641,0.881981030301153,0.589541535029687,0.962024232004034
"AT5G60890","MYB34",1,2817,"NSS",0.776109474355695,0.633991076396222,0.79284307746592,0.530170308942358,0.951360547021225,1.35759680944309e-14,2.52146785200542e-10,4.50428513643169e-15,1.42926779179808e-07,3.87359100189045e-21
"AT5G60900","RLK1",3,205,"NSS",0.206089565296232,0.355189033640587,-0.436736840005946,-0.58221956093789,-1.15919234489805,0.848098172448194,0.953416523693457,0.0998110605487295,0.0307860458941814,0.00164363337182758
"AT5G60920","COB",3,637,"NSS",-0.339245202249616,-0.343214969500063,-0.472540480902751,-0.541048324540647,-0.571221151395628,1.0725758657901e-08,5.35812692837676e-09,1.09569213209349e-15,1.84232829768955e-20,5.1764159746008e-23
"AT5G60950","COBL5",5,1662,"NSS",-0.949426466157231,-0.880022815128545,-1.18392727962546,-1.0679054649845,-1.60342406330854,3.49389339654564e-20,1.37004842597671e-18,1.40259436761658e-28,3.39753855859711e-25,7.75095854633045e-50
"AT5G61010","ATEXO70E2",4,1905,"NSS",-0.907848523045943,-1.04290223449499,-0.841136864373668,-0.402104836344775,-0.835270861010387,5.65971599329091e-09,2.24523045212282e-11,5.76209778704388e-08,0.00396589649844309,7.25208846043656e-08
"AT5G61250","ATGUS1",4,2277,"NSS",-1.44208834395978,-1.0500237470709,-1.40580667538585,-0.666207216081792,-1.55864035609001,4.70112960217969e-35,3.7801392257342e-23,6.43959665879742e-32,1.33657117351281e-10,1.78443534806505e-40
"AT5G61290","AT5G61290",3,1506,"NSS",-0.437253548553806,-0.00599807780684864,-0.994289870269947,-0.849328622707529,-0.917582677910621,0.0123036133525928,0.307392706898897,1.36798417561166e-05,4.80647871570547e-05,5.43836008437193e-05
"AT5G61340","AT5G61340",4,2349,"NSS",-0.890610194937751,-0.673054627085409,-0.794267445043409,-0.645317440415264,-0.944904252875852,4.65818761466727e-21,1.94862529848888e-13,7.45410600636157e-17,3.84280998755532e-12,8.59073359483976e-24
"AT5G61390","NEN2",1,3525,"NSS",0.55075852518322,0.639925759556648,0.289514573827686,0.168237491281963,0.30360642133162,7.0524348352572e-06,4.92514898351776e-08,0.0255088846230356,0.195948742408009,0.0136201152853429
"AT5G61410","RPE",1,3212,"NSS",0.523885422265081,0.434444891808523,0.486142100260578,0.436424752466387,0.510737019235108,2.93694681116645e-11,2.25052601677558e-08,1.26916555924129e-09,3.89825723828759e-08,4.74899850528283e-11
"AT5G61412","AT5G61412",1,4086,"NSS",0.475424025413247,0.305242241879473,0.506199226841904,0.0179795569452125,0.12207188416101,0.0401799814948944,0.111071468370782,0.0362670834134603,0.469933785317213,0.301032730075505
"AT5G61420","MYB28",4,2242,"NSS",-0.887381489893111,-0.74254517232492,-1.15104858953364,-0.566219428798841,-1.43733291537241,1.53533507486522e-08,7.02344885771293e-07,2.26115807212054e-12,9.16712136927714e-05,1.8833950758749e-17
"AT5G61430","NAC100",1,2902,"NSS",0.626843788700054,0.407782207637762,0.79587667401608,0.457424395461655,1.45158480483966,1.76510241378666e-05,0.00253729700643299,1.30734427916822e-07,0.00121352854097742,9.01616101622111e-21
"AT5G61440","ACHT5",4,2393,"NSS",-1.2737078784343,-0.822915081049569,-0.848274641497061,-0.57707013042263,-0.775386433048936,2.33343717526686e-18,2.8175822340827e-09,1.85447315800493e-09,1.86226249241131e-05,2.63265190868494e-08
"AT5G61480","TDR/PXY",1,4555,"NSS",0.20589087378627,0.258129736365422,0.53458287727607,0.0162712127285786,-0.24584636655245,0.0788928386673184,0.0252772954857902,8.37220365434081e-07,0.875006158567652,0.0720034312975629
"AT5G61560","AT5G61560",1,2731,"NSS",0.67773879228272,0.641968033536887,0.452794780986549,0.0801950369355571,0.838333983232791,9.01964527486067e-05,0.000130757675620444,0.00725457136740073,0.393428712778585,1.88534985897237e-06
"AT5G61590","ERF107",4,2390,"NSS",-1.31564435301579,-0.68160670887754,-0.855926606020591,-0.862316237756267,-0.582331484621813,9.93136583408373e-14,1.38316400471609e-05,2.50471948837112e-07,1.36575162125541e-07,0.000155425373858165
"AT5G61600","ERF104",4,2556,"NSS",-0.604005733806951,-0.468103547396323,-0.52822787325101,-0.846905726124143,-0.30055763276737,0.00228326912839201,0.00992221246665376,0.00573016196666836,5.53949477115749e-05,0.0548546831439745
"AT5G61650","CYCU4-3/CYCP4;2",2,4865,"NSS",1.31341636024287,1.42873622513757,0.415227440388481,0.842546526226869,1.16428192159007,3.46349162997903e-21,2.71836497544624e-25,0.000348276102156297,1.24234723726142e-10,2.17963687484477e-17
"AT5G61660","AT5G61660",2,4902,"NSS",1.17610682277212,1.03451705193084,0.771427425769712,0.739601447618092,1.30917470380226,1.51608471608173e-13,1.36766821793342e-11,1.43180594785767e-07,2.20484876181115e-07,1.0912100983501e-15
"AT5G61890","ERF114",1,3659,"NSS",0.58881046903574,0.390028217963873,2.23244485852668,-0.449902593346963,-0.16568952292312,0.0010638550428536,0.00258122820599804,3.52130681471529e-07,0.103208834906857,0.0192832684148277
"AT5G62020","HSFB2A",1,2832,"NSS",0.574259027979795,0.519739768970354,0.764936093834058,0.479013029768086,1.5303903078333,9.16585692667051e-06,4.15655584267754e-05,8.20983652941621e-09,0.000194335983055757,1.01134326086807e-29
"AT5G62040","BFT",1,3646,"NSS",0.698582213147179,0.971225087701276,1.3702206026584,0.145188194424345,0.569406760897982,5.58419457216372e-07,1.27949478999645e-07,1.39052858475181e-08,1.39874033095907e-05,1.0827882872785e-06
"AT5G62110","AT5G62110",1,4357,"NSS",-0.612182070479263,-0.951946386066054,0.717468613451671,-0.035411080000683,4.03890693445998,0.460572446199438,0.79603523115588,0.000749512037883732,0.0302168466934697,2.6842269372794e-10
"AT5G62130","AT5G62130",1,4562,"NSS",0.260827469841198,-0.133033947147374,0.555313204904154,-0.0879131755566762,0.178756572547986,0.0199352358457369,0.372134295315305,1.07265316349432e-07,0.64674985837253,0.128947188643367
"AT5G62210","AT5G62210",4,2160,"NSS",-0.624030961272941,-1.43936372116699,-1.0880888790967,-0.820464152315907,-0.638931537793461,1.453309348375e-05,4.57936001233909e-19,7.52055490071643e-12,4.67475023021452e-08,1.1073579585242e-05
"AT5G62280","AT5G62280",5,1691,"NSS",-1.86959592764063,-1.13004936029892,-1.26311758417293,-1.21385744903769,-0.068479438168842,1.51829255559274e-49,2.82843611686296e-25,5.16226600234513e-26,8.29985488434622e-27,0.191875730715399
"AT5G62330","AT5G62330",4,1754,"NSS",-0.768397766957031,-0.887304765772833,-0.654921858209158,0.427519600797328,-0.586769420745923,1.40975296721705e-05,1.84980563107537e-07,0.000250383130194291,0.162145034256902,0.000644696449402058
"AT5G62340","AT5G62340",4,2218,"NSS",-1.43459888413298,-1.07047870877903,-0.671160249487765,-0.77774768275687,-0.815042206376563,4.08110413387187e-27,6.8036467162691e-17,7.4634790812373e-08,5.66360834232131e-10,1.16780739709031e-10
"AT5G62350","AT5G62350",3,493,"NSS",-0.0796059271489602,-0.536967281007153,-0.840921351897565,-0.649230460350058,-1.71805816288979,0.331873489258228,3.87429358374499e-06,1.88826097109056e-12,3.6138054707911e-08,1.04048414272984e-44
"AT5G62360","AT5G62360",5,1601,"NSS",-1.05216919339713,-1.40501792560063,-2.59357783240287,-1.94032494924741,-2.01864635022038,6.09181870531023e-12,3.08090439273122e-18,2.56698879763679e-27,1.17347963705551e-25,2.61680577028058e-24
"AT5G62380","NAC101/VND6",3,39,"NSS",-0.042304449150884,-0.796895995810881,-0.0812727707885954,-0.861552626037088,-0.866805233869111,0.308317273956065,0.00016789603745904,0.277242659291319,7.97237932585682e-05,0.00022684125363391
"AT5G62430","CDF1",1,3648,"NSS",0.871689273944644,0.875141996677064,1.41263475510102,0.0642406354883883,2.24208557798699,1.89779378056719e-08,8.05624682541929e-09,1.90173370406863e-16,0.0848660643567279,2.50008769372709e-34
"AT5G62470","MYB96",2,4658,"NSS",1.05924515241029,0.653612121379956,0.727720875559309,0.876951132023305,2.20981321146392,4.10241852661855e-11,1.61498130769977e-06,4.89437994314001e-07,5.71309922014966e-09,4.85559077266898e-32
"AT5G62480","GSTU9",4,1814,"NSS",-0.682213287817419,-0.789353164792099,-0.579946284602124,-0.106467074445451,1.49311164081769,3.20000829705587e-07,1.28304816822284e-09,1.82754056541459e-05,0.464165381672923,1.82631188266079e-29
"AT5G62520","SRO5",2,5198,"NSS",1.82219956537536,2.05045742952244,1.4192432434969,0.636712574047771,0.822579012653633,8.31105869985029e-33,1.97649299191631e-40,2.38614671898037e-22,2.70580987086231e-08,6.97090808671728e-11
"AT5G62530","ALDH12A1",2,4829,"NSS",0.910615625266624,0.896379322556083,0.998048512235056,0.716631114119156,0.685268868041089,1.02223115503063e-26,4.04917295539187e-26,1.23637847605745e-31,3.13909879386596e-17,4.68551735325044e-16
"AT5G62540","UBC3",1,4491,"NSS",0.333661942788196,0.335012780374461,0.557661757630876,0.234035406976744,0.409473233423936,0.00816501961904561,0.00822828329917188,8.79023412956955e-06,0.0793112385087916,0.00109405459229669
"AT5G62680","NPF2.11",1,3028,"NSS",0.507436401897843,0.608748832673467,0.267132939768885,0.54790312025238,-0.00668735214253053,1.85397143775969e-05,2.47821863996595e-07,0.025872781213679,4.47183081886995e-06,0.829527138373844
"AT5G62720","AT5G62720",1,3374,"NSS",0.201728671968771,0.133347102241373,0.219339760764454,0.550599433472213,0.762942337860346,0.116091195670715,0.298031257970572,0.0956273618514373,1.95151620635839e-05,1.55709299775443e-09
"AT5G62800","AT5G62800",1,3632,"NSS",0.138541825573973,0.579551703380939,1.42021875006198,0.502409063387604,3.27198475568944,0.000494931448996351,6.76784102274095e-05,9.1021676207064e-07,0.000117822214002373,1.26286824599702e-11
"AT5G62820","AT5G62820",1,2891,"NSS",0.584686604970646,0.41747047547237,0.622648315051366,0.286531990113534,0.328285510303513,4.53637993049301e-06,0.000705659028630441,1.74719609457999e-06,0.0282172741547407,0.00913982990359813
"AT5G63000","AT5G63000",1,4231,"NSS",0.568541384533835,0.443512874165749,0.302452430386065,0.254196546549019,0.0533957428204945,1.4804911889449e-13,3.75738020069923e-09,0.000287903545745478,0.00228667574299637,0.543353088450843
"AT5G63130","AT5G63130",1,4110,"NSS",0.521122326361761,0.16858779863485,0.0664186849708825,0.16070672066903,1.04269004017486,0.010885510816107,0.298340369071393,0.525459326198447,0.348656918685673,1.18116729775638e-06
"AT5G63140","PAP29",1,3156,"NSS",0.322927039974126,0.450404086140456,0.518469670715766,0.615148718713319,0.911522650406355,0.0131848216701771,0.000481980740760621,0.000166650248125233,4.81020471617447e-06,1.03093169358755e-11
"AT5G63160","BT1",3,998,"NSS",-0.698914609029574,0.121179818084281,-0.337975607290689,-0.17793681718076,1.55224921145583,6.2464431544522e-06,0.602463124119158,0.04621533710048,0.372419754963862,1.89302022411906e-26
"AT5G63270","AT5G63270",1,3843,"UP",0.482184326320442,0.734487051508448,-0.617338928869221,-0.0592059212448056,0.231375053383375,0.0109707124536038,3.55875742984633e-05,0.012098989854677,0.959854876116863,0.257828725094778
"AT5G63300","AT5G63300",1,3984,"NSS",0.852987407192354,0.228228648410335,0.437906741312573,0.195380027291356,0.441987138665854,0.000220357469604565,0.086578507673233,0.0219643283743856,0.1310203970333,0.0210686978405966
"AT5G63350","AT5G63350",2,5096,"NSS",1.72360045381144,1.24927372664117,1.47850393335341,1.68411724299833,3.60646033265371,1.73463803660119e-31,8.47154003765301e-23,2.13861993704368e-26,1.63551053979269e-31,8.73785945591075e-82
"AT5G63410","AT5G63410",3,665,"NSS",-0.642898655442802,-0.405254898102899,-0.628793760602436,-0.525888757441029,-0.453474778007685,4.38566094170859e-08,0.000351794113033608,1.29840849609083e-07,6.62414228483709e-06,7.78881163924074e-05
"AT5G63560","FACT",2,5092,"NSS",1.5269286182136,1.58917474855688,1.73861904243411,1.64333942969738,2.32987417778623,1.08529113844077e-94,3.64648920010671e-103,2.49788727331432e-121,5.77575399307311e-110,1.03986890527354e-213
"AT5G63580","FLS2",2,4817,"NSS",1.29510324830322,0.720077617502031,0.920580944651389,0.576880246236043,1.50243129503295,4.63344202230221e-19,4.89746626491847e-08,9.16643110671449e-11,9.03513540431116e-06,1.4808529029447e-24
"AT5G63590","FLS3",1,4237,"NSS",0.535351815427518,0.440443919406482,0.396747520802756,0.147885323166581,0.612616558124164,1.87479757740542e-07,1.71511015018982e-05,0.000158008540124028,0.195026532508408,1.46066130976374e-09
